,INDEX,TARGET_WINS,TEAM_BATTING_H,TEAM_BATTING_2B,TEAM_BATTING_3B,TEAM_BATTING_HR,TEAM_BATTING_BB,TEAM_BATTING_SO,TEAM_BASERUN_SB,TEAM_BASERUN_CS,TEAM_BATTING_HBP,TEAM_PITCHING_H,TEAM_PITCHING_HR,TEAM_PITCHING_BB,TEAM_PITCHING_SO,TEAM_FIELDING_E,TEAM_FIELDING_DP
1171,1304.0,95.0,1434.0,226.0,28.0,129.0,539.0,846.0,136.0,58.0,,1434.0,129.0,539.0,846.0,166.0,131.0
1172,1306.0,73.0,1389.0,236.0,23.0,125.0,445.0,923.0,128.0,59.0,,1389.0,125.0,445.0,923.0,155.0,144.0
1173,1307.0,95.0,1354.0,218.0,25.0,100.0,440.0,953.0,132.0,46.0,,1362.0,101.0,443.0,959.0,143.0,127.0
1174,1308.0,78.0,1329.0,244.0,17.0,90.0,513.0,896.0,82.0,55.0,,1346.0,91.0,519.0,907.0,119.0,155.0
1175,1309.0,86.0,1436.0,222.0,27.0,129.0,538.0,952.0,141.0,65.0,,1436.0,129.0,538.0,952.0,130.0,123.0
1176,1310.0,93.0,1366.0,191.0,29.0,108.0,583.0,957.0,126.0,68.0,,1366.0,108.0,583.0,957.0,123.0,126.0
1177,1311.0,63.0,1333.0,201.0,34.0,72.0,503.0,899.0,142.0,78.0,,1333.0,72.0,503.0,899.0,173.0,136.0
1178,1312.0,81.0,1458.0,234.0,28.0,130.0,492.0,937.0,126.0,61.0,,1458.0,130.0,492.0,937.0,132.0,141.0
1179,1313.0,82.0,1499.0,227.0,41.0,163.0,520.0,976.0,105.0,53.0,,2130.0,232.0,739.0,1387.0,125.0,148.0
1180,1315.0,90.0,1396.0,215.0,33.0,150.0,516.0,1190.0,124.0,40.0,,1396.0,150.0,516.0,1190.0,125.0,143.0
1181,1316.0,88.0,1488.0,242.0,33.0,174.0,498.0,1079.0,131.0,64.0,,1488.0,174.0,498.0,1079.0,116.0,104.0
1182,1317.0,83.0,1374.0,209.0,27.0,159.0,447.0,1056.0,137.0,53.0,,1374.0,159.0,447.0,1056.0,134.0,154.0
1183,1318.0,77.0,1480.0,253.0,23.0,187.0,594.0,1030.0,167.0,68.0,,1480.0,187.0,594.0,1030.0,137.0,134.0
1184,1319.0,86.0,1408.0,265.0,28.0,211.0,668.0,1083.0,95.0,42.0,51.0,1408.0,211.0,668.0,1083.0,135.0,151.0
1185,1320.0,86.0,1399.0,264.0,27.0,206.0,519.0,1062.0,89.0,42.0,56.0,1399.0,206.0,519.0,1062.0,116.0,138.0
1186,1321.0,92.0,1464.0,286.0,29.0,155.0,428.0,940.0,96.0,37.0,53.0,1464.0,155.0,428.0,940.0,90.0,134.0
1187,1322.0,85.0,1328.0,260.0,25.0,124.0,407.0,985.0,80.0,36.0,72.0,1328.0,124.0,407.0,985.0,119.0,164.0
1188,1324.0,71.0,1374.0,284.0,21.0,149.0,541.0,1094.0,58.0,35.0,67.0,1374.0,149.0,541.0,1094.0,106.0,141.0
1189,1325.0,88.0,1552.0,307.0,58.0,153.0,601.0,959.0,128.0,49.0,51.0,1552.0,153.0,601.0,959.0,115.0,174.0
1190,1326.0,74.0,1573.0,167.0,34.0,15.0,59.0,241.0,,,,3861.0,37.0,145.0,592.0,972.0,108.0
1191,1327.0,95.0,1779.0,203.0,97.0,24.0,157.0,378.0,,,,4803.0,65.0,424.0,1021.0,721.0,100.0
1192,1329.0,87.0,1488.0,190.0,107.0,23.0,234.0,509.0,,,,2485.0,38.0,391.0,850.0,787.0,
1193,1330.0,102.0,1506.0,228.0,104.0,26.0,219.0,612.0,,,,2259.0,39.0,329.0,918.0,639.0,
1194,1331.0,77.0,1426.0,182.0,120.0,27.0,220.0,648.0,,,,2063.0,39.0,318.0,937.0,665.0,
1195,1332.0,79.0,1541.0,217.0,105.0,24.0,488.0,665.0,241.0,,,1836.0,29.0,581.0,792.0,706.0,
1196,1333.0,91.0,1691.0,231.0,117.0,32.0,519.0,424.0,555.0,,,2014.0,38.0,618.0,505.0,684.0,
1197,1334.0,58.0,1412.0,220.0,80.0,17.0,386.0,725.0,382.0,,,1694.0,20.0,463.0,870.0,731.0,
1198,1335.0,32.0,1466.0,200.0,88.0,26.0,376.0,612.0,238.0,,,1721.0,31.0,441.0,718.0,686.0,
1199,1336.0,108.0,1608.0,191.0,80.0,18.0,503.0,565.0,419.0,,,1973.0,22.0,617.0,693.0,466.0,
1200,1337.0,64.0,1475.0,154.0,82.0,20.0,524.0,559.0,272.0,,,1744.0,24.0,620.0,661.0,542.0,
1201,1338.0,67.0,1287.0,142.0,65.0,19.0,461.0,541.0,293.0,,,1372.0,20.0,491.0,577.0,500.0,
1202,1339.0,65.0,1536.0,229.0,95.0,25.0,629.0,397.0,263.0,,,1991.0,32.0,815.0,515.0,425.0,
1203,1340.0,45.0,1503.0,216.0,110.0,52.0,436.0,454.0,270.0,,,1873.0,65.0,543.0,566.0,533.0,
1204,1341.0,43.0,1632.0,211.0,90.0,42.0,428.0,399.0,193.0,,,2018.0,52.0,529.0,493.0,590.0,
1205,1342.0,47.0,1480.0,176.0,99.0,46.0,459.0,528.0,241.0,,,1830.0,57.0,568.0,653.0,587.0,
1206,1343.0,65.0,1492.0,199.0,87.0,50.0,461.0,565.0,243.0,,,1859.0,62.0,574.0,704.0,492.0,
1207,1344.0,75.0,1490.0,161.0,76.0,34.0,402.0,460.0,252.0,,,1599.0,36.0,431.0,494.0,410.0,
1208,1345.0,80.0,1582.0,205.0,72.0,43.0,465.0,400.0,248.0,,,1686.0,46.0,496.0,426.0,407.0,
1209,1346.0,34.0,2059.0,209.0,54.0,7.0,34.0,81.0,34.0,20.0,,13898.0,47.0,230.0,547.0,1512.0,
1210,1347.0,0.0,891.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,,24057.0,0.0,0.0,0.0,1890.0,
1211,1348.0,64.0,1276.0,179.0,27.0,125.0,626.0,1015.0,167.0,59.0,,1276.0,125.0,626.0,1015.0,167.0,149.0
1212,1349.0,65.0,1305.0,202.0,24.0,126.0,592.0,985.0,91.0,73.0,,1305.0,126.0,592.0,985.0,136.0,142.0
1213,1350.0,69.0,1195.0,161.0,23.0,105.0,546.0,930.0,83.0,53.0,,1202.0,106.0,549.0,936.0,139.0,153.0
1214,1351.0,68.0,1250.0,173.0,23.0,91.0,490.0,901.0,66.0,59.0,,1298.0,95.0,509.0,936.0,144.0,151.0
1215,1352.0,74.0,1399.0,229.0,40.0,145.0,563.0,977.0,110.0,66.0,,1399.0,145.0,563.0,977.0,145.0,167.0
1216,1354.0,68.0,1343.0,242.0,34.0,146.0,553.0,922.0,65.0,64.0,,1343.0,146.0,553.0,922.0,180.0,162.0
1217,1355.0,66.0,1334.0,171.0,38.0,89.0,514.0,915.0,62.0,61.0,,1342.0,90.0,517.0,921.0,153.0,161.0
1218,1356.0,67.0,1425.0,255.0,46.0,125.0,443.0,862.0,85.0,67.0,,1425.0,125.0,443.0,862.0,139.0,165.0
1219,1357.0,93.0,1530.0,265.0,38.0,173.0,520.0,805.0,95.0,53.0,,1530.0,173.0,520.0,805.0,150.0,144.0
1220,1358.0,96.0,1562.0,293.0,41.0,186.0,552.0,750.0,101.0,53.0,,1572.0,187.0,555.0,755.0,128.0,154.0
1221,1359.0,86.0,1555.0,298.0,36.0,203.0,455.0,745.0,131.0,56.0,,1555.0,203.0,455.0,745.0,147.0,189.0
1222,1360.0,92.0,1428.0,257.0,30.0,143.0,446.0,685.0,58.0,54.0,,2122.0,213.0,663.0,1018.0,117.0,201.0
1223,1361.0,95.0,1599.0,277.0,41.0,216.0,484.0,714.0,84.0,52.0,,1599.0,216.0,484.0,714.0,125.0,185.0
1224,1362.0,87.0,1556.0,281.0,57.0,132.0,475.0,665.0,101.0,49.0,,1556.0,132.0,475.0,665.0,113.0,162.0
1225,1364.0,71.0,1476.0,252.0,44.0,102.0,465.0,751.0,69.0,34.0,,1485.0,103.0,468.0,756.0,143.0,154.0
1226,1365.0,77.0,1402.0,257.0,38.0,128.0,533.0,992.0,101.0,50.0,,1411.0,129.0,536.0,998.0,147.0,147.0
1227,1366.0,91.0,1552.0,272.0,46.0,163.0,598.0,1040.0,176.0,74.0,,1552.0,163.0,598.0,1040.0,145.0,155.0
1228,1367.0,87.0,1409.0,258.0,26.0,113.0,439.0,911.0,159.0,55.0,,1409.0,113.0,439.0,911.0,120.0,146.0
1229,1368.0,81.0,1415.0,235.0,32.0,126.0,455.0,791.0,165.0,62.0,,1415.0,126.0,455.0,791.0,155.0,164.0
1230,1369.0,74.0,1408.0,247.0,36.0,128.0,519.0,821.0,164.0,72.0,,1408.0,128.0,519.0,821.0,149.0,152.0
1231,1370.0,83.0,1523.0,247.0,53.0,116.0,556.0,802.0,106.0,68.0,,1523.0,116.0,556.0,802.0,118.0,176.0
1232,1373.0,75.0,1472.0,335.0,30.0,139.0,587.0,958.0,83.0,52.0,,2074.0,196.0,827.0,1350.0,120.0,183.0
1233,1374.0,73.0,1495.0,280.0,47.0,144.0,565.0,900.0,118.0,45.0,,1682.0,162.0,636.0,1013.0,118.0,209.0
1234,1375.0,80.0,1578.0,304.0,40.0,178.0,624.0,986.0,101.0,48.0,,1578.0,178.0,624.0,986.0,134.0,180.0
1235,1376.0,78.0,1424.0,296.0,27.0,136.0,497.0,973.0,104.0,55.0,,1433.0,137.0,500.0,979.0,126.0,172.0
1236,1377.0,74.0,1439.0,266.0,17.0,152.0,532.0,1039.0,81.0,59.0,,1439.0,152.0,532.0,1039.0,110.0,192.0
1237,1378.0,74.0,1533.0,301.0,30.0,166.0,662.0,1072.0,82.0,33.0,,1543.0,167.0,666.0,1079.0,128.0,143.0
1238,1379.0,73.0,1366.0,297.0,25.0,177.0,620.0,1245.0,72.0,44.0,61.0,1366.0,177.0,620.0,1245.0,118.0,187.0
1239,1380.0,68.0,1378.0,273.0,30.0,209.0,488.0,1399.0,66.0,36.0,72.0,1378.0,209.0,488.0,1399.0,103.0,156.0
1240,1381.0,56.0,1369.0,269.0,29.0,139.0,500.0,1125.0,94.0,50.0,55.0,1369.0,139.0,500.0,1125.0,103.0,154.0
1241,1382.0,68.0,1423.0,266.0,24.0,196.0,547.0,1221.0,99.0,39.0,71.0,1423.0,196.0,547.0,1221.0,114.0,142.0
1242,1383.0,67.0,1366.0,297.0,32.0,136.0,543.0,1320.0,139.0,40.0,68.0,1374.0,137.0,546.0,1328.0,118.0,133.0
1243,1384.0,81.0,1413.0,327.0,19.0,175.0,531.0,1162.0,79.0,34.0,73.0,1413.0,175.0,531.0,1162.0,119.0,139.0
1244,1385.0,75.0,1400.0,301.0,20.0,180.0,502.0,1233.0,71.0,37.0,82.0,1400.0,180.0,502.0,1233.0,117.0,126.0
1245,1386.0,74.0,1562.0,233.0,101.0,40.0,434.0,414.0,155.0,,,1903.0,49.0,529.0,504.0,393.0,118.0
1246,1387.0,73.0,1594.0,312.0,79.0,56.0,392.0,353.0,144.0,,,1899.0,67.0,467.0,420.0,376.0,83.0
1247,1388.0,51.0,1261.0,203.0,85.0,20.0,304.0,547.0,155.0,,,1491.0,24.0,359.0,647.0,310.0,102.0
1248,1390.0,69.0,1203.0,207.0,73.0,24.0,320.0,,181.0,,,1291.0,26.0,343.0,,342.0,82.0
1249,1391.0,59.0,1274.0,156.0,70.0,28.0,330.0,,252.0,,,1376.0,30.0,356.0,,295.0,84.0
1250,1392.0,53.0,1334.0,144.0,62.0,13.0,418.0,,239.0,,,1431.0,14.0,448.0,,332.0,74.0
1251,1394.0,45.0,1185.0,159.0,44.0,10.0,342.0,,145.0,,,1263.0,11.0,365.0,,298.0,107.0
1252,1395.0,71.0,1261.0,156.0,49.0,10.0,482.0,,206.0,,,1353.0,11.0,517.0,,283.0,106.0
1253,1396.0,67.0,1376.0,167.0,57.0,17.0,490.0,,226.0,,,1447.0,18.0,515.0,,322.0,95.0
1254,1397.0,97.0,1383.0,215.0,92.0,21.0,503.0,,292.0,,,1474.0,22.0,536.0,,317.0,98.0
1255,1398.0,95.0,1348.0,164.0,85.0,20.0,463.0,626.0,302.0,,,1418.0,21.0,487.0,659.0,276.0,128.0
1256,1399.0,85.0,1310.0,185.0,85.0,19.0,494.0,673.0,231.0,171.0,,1378.0,20.0,520.0,708.0,265.0,122.0
1257,1400.0,90.0,1297.0,161.0,84.0,13.0,485.0,573.0,197.0,112.0,,1373.0,14.0,514.0,607.0,244.0,107.0
1258,1401.0,80.0,1311.0,180.0,64.0,13.0,566.0,632.0,196.0,,,1388.0,14.0,599.0,669.0,246.0,126.0
1259,1402.0,78.0,1311.0,183.0,74.0,4.0,529.0,608.0,176.0,,,1388.0,4.0,560.0,644.0,266.0,134.0
1260,1403.0,91.0,1448.0,197.0,62.0,5.0,476.0,457.0,173.0,,,1833.0,6.0,602.0,578.0,286.0,120.0
1261,1404.0,65.0,1433.0,205.0,73.0,28.0,481.0,591.0,164.0,,,1658.0,32.0,557.0,684.0,263.0,100.0
1262,1405.0,72.0,1626.0,248.0,86.0,38.0,461.0,579.0,172.0,122.0,,1733.0,41.0,491.0,617.0,247.0,101.0
1263,1406.0,85.0,1554.0,254.0,102.0,44.0,489.0,500.0,118.0,70.0,,1645.0,47.0,518.0,529.0,248.0,162.0
1264,1407.0,73.0,1467.0,241.0,80.0,47.0,482.0,465.0,99.0,57.0,,1543.0,49.0,507.0,489.0,211.0,169.0
1265,1408.0,79.0,1520.0,237.0,98.0,28.0,563.0,474.0,108.0,71.0,,1609.0,30.0,596.0,502.0,226.0,193.0
1266,1409.0,97.0,1639.0,268.0,93.0,23.0,540.0,412.0,121.0,92.0,,1724.0,24.0,568.0,433.0,180.0,157.0
1267,1410.0,103.0,1692.0,269.0,76.0,60.0,572.0,458.0,144.0,94.0,,1815.0,64.0,614.0,491.0,185.0,178.0
1268,1411.0,87.0,1647.0,264.0,105.0,46.0,599.0,399.0,132.0,96.0,,1779.0,50.0,647.0,431.0,199.0,139.0
1269,1412.0,89.0,1629.0,282.0,92.0,31.0,524.0,378.0,140.0,55.0,,1714.0,33.0,551.0,398.0,204.0,131.0
1270,1413.0,79.0,1588.0,291.0,98.0,42.0,506.0,410.0,116.0,62.0,,1670.0,44.0,532.0,431.0,189.0,154.0
1271,1414.0,76.0,1540.0,260.0,70.0,51.0,593.0,426.0,92.0,65.0,,1641.0,54.0,632.0,454.0,204.0,166.0
1272,1415.0,99.0,1704.0,316.0,103.0,60.0,565.0,461.0,106.0,70.0,,1793.0,63.0,594.0,485.0,163.0,158.0
1273,1416.0,97.0,1670.0,324.0,98.0,52.0,506.0,483.0,76.0,67.0,,1757.0,55.0,532.0,508.0,149.0,156.0
1274,1417.0,98.0,1646.0,319.0,105.0,64.0,531.0,465.0,74.0,49.0,,1732.0,67.0,559.0,489.0,131.0,165.0
1275,1418.0,106.0,1690.0,299.0,92.0,64.0,574.0,421.0,69.0,53.0,,1801.0,68.0,612.0,449.0,142.0,159.0
1276,1419.0,70.0,1611.0,296.0,75.0,54.0,608.0,476.0,50.0,45.0,,1717.0,58.0,648.0,507.0,172.0,178.0
1277,1420.0,71.0,1685.0,270.0,101.0,34.0,631.0,430.0,57.0,39.0,,1784.0,36.0,668.0,455.0,181.0,197.0
1278,1422.0,77.0,1651.0,259.0,89.0,50.0,626.0,533.0,65.0,37.0,,1748.0,53.0,663.0,564.0,180.0,192.0
1279,1423.0,80.0,1719.0,298.0,77.0,91.0,615.0,407.0,70.0,40.0,,1844.0,98.0,660.0,437.0,192.0,192.0
1280,1424.0,69.0,1581.0,265.0,84.0,47.0,583.0,490.0,100.0,50.0,,1685.0,50.0,621.0,522.0,218.0,178.0
1281,1425.0,67.0,1528.0,280.0,70.0,55.0,492.0,530.0,99.0,42.0,,1607.0,58.0,518.0,558.0,202.0,175.0
1282,1426.0,74.0,1580.0,270.0,84.0,55.0,494.0,513.0,83.0,38.0,,1662.0,58.0,520.0,540.0,198.0,178.0
1283,1427.0,67.0,1463.0,240.0,53.0,43.0,623.0,575.0,105.0,31.0,,1570.0,46.0,668.0,617.0,238.0,143.0
1284,1428.0,89.0,1406.0,259.0,53.0,50.0,641.0,613.0,150.0,58.0,,1489.0,53.0,679.0,649.0,190.0,154.0
1285,1429.0,67.0,1458.0,196.0,44.0,35.0,494.0,502.0,134.0,62.0,,1534.0,37.0,520.0,528.0,229.0,164.0
1286,1430.0,92.0,1446.0,207.0,66.0,28.0,573.0,514.0,116.0,68.0,,1521.0,29.0,603.0,541.0,193.0,130.0
1287,1432.0,67.0,1298.0,196.0,50.0,44.0,552.0,562.0,56.0,54.0,,1365.0,46.0,581.0,591.0,149.0,159.0
1288,1433.0,59.0,1318.0,215.0,79.0,33.0,601.0,606.0,80.0,51.0,,1396.0,35.0,636.0,642.0,163.0,152.0
1289,1434.0,53.0,1399.0,218.0,43.0,85.0,624.0,521.0,48.0,35.0,,1472.0,89.0,656.0,548.0,169.0,177.0
1290,1435.0,70.0,1436.0,200.0,56.0,80.0,706.0,637.0,44.0,26.0,,1511.0,84.0,743.0,670.0,176.0,190.0
1291,1436.0,65.0,1472.0,255.0,47.0,57.0,589.0,542.0,47.0,40.0,,1548.0,60.0,620.0,570.0,168.0,156.0
1292,1438.0,81.0,1443.0,245.0,56.0,74.0,635.0,644.0,69.0,38.0,,1538.0,79.0,677.0,686.0,128.0,184.0
1293,1439.0,69.0,1359.0,198.0,73.0,85.0,642.0,756.0,39.0,22.0,,1430.0,89.0,675.0,795.0,144.0,181.0
1294,1440.0,56.0,1343.0,187.0,57.0,84.0,566.0,688.0,26.0,34.0,,1413.0,88.0,595.0,724.0,162.0,179.0
1295,1441.0,62.0,1370.0,208.0,65.0,118.0,726.0,923.0,39.0,36.0,,1441.0,124.0,764.0,971.0,177.0,182.0
1296,1443.0,64.0,1304.0,169.0,40.0,127.0,502.0,790.0,23.0,43.0,,1372.0,134.0,528.0,831.0,124.0,171.0
1297,1444.0,66.0,1268.0,182.0,34.0,171.0,544.0,927.0,54.0,36.0,,1334.0,180.0,572.0,975.0,170.0,147.0
1298,1445.0,77.0,1350.0,216.0,45.0,155.0,614.0,929.0,55.0,45.0,,1420.0,163.0,646.0,977.0,174.0,167.0
1299,1446.0,71.0,1370.0,218.0,41.0,169.0,604.0,851.0,48.0,44.0,,1387.0,171.0,612.0,862.0,176.0,152.0
1300,1447.0,91.0,1445.0,215.0,39.0,185.0,649.0,823.0,33.0,20.0,,1445.0,185.0,649.0,823.0,129.0,173.0
1301,1448.0,92.0,1417.0,224.0,35.0,226.0,550.0,918.0,32.0,14.0,,1426.0,227.0,553.0,924.0,145.0,141.0
1302,1449.0,79.0,1413.0,227.0,46.0,221.0,553.0,1019.0,46.0,22.0,,1413.0,221.0,553.0,1019.0,145.0,131.0
1303,1451.0,89.0,1341.0,219.0,33.0,144.0,513.0,844.0,67.0,42.0,,1341.0,144.0,513.0,844.0,139.0,118.0
1304,1452.0,91.0,1309.0,216.0,48.0,131.0,512.0,976.0,55.0,37.0,,1309.0,131.0,512.0,976.0,132.0,123.0
1305,1453.0,79.0,1274.0,207.0,41.0,105.0,445.0,966.0,98.0,54.0,,1274.0,105.0,445.0,966.0,170.0,117.0
1306,1454.0,97.0,1520.0,246.0,32.0,163.0,599.0,906.0,115.0,70.0,,1520.0,163.0,599.0,906.0,150.0,177.0
1307,1455.0,98.0,1438.0,230.0,41.0,153.0,501.0,905.0,57.0,52.0,,1438.0,153.0,501.0,905.0,123.0,130.0
1308,1456.0,75.0,1424.0,199.0,31.0,117.0,518.0,857.0,67.0,45.0,,1442.0,118.0,524.0,868.0,118.0,136.0
1309,1457.0,81.0,1343.0,191.0,33.0,98.0,503.0,952.0,56.0,43.0,,1413.0,103.0,529.0,1001.0,167.0,140.0
1310,1458.0,81.0,1521.0,240.0,44.0,120.0,598.0,954.0,87.0,46.0,,1521.0,120.0,598.0,954.0,139.0,147.0
1311,1459.0,82.0,1530.0,190.0,37.0,111.0,520.0,791.0,74.0,45.0,,1530.0,111.0,520.0,791.0,151.0,164.0
1312,1460.0,77.0,1525.0,219.0,29.0,123.0,574.0,760.0,83.0,49.0,,1554.0,125.0,585.0,774.0,172.0,150.0
1313,1461.0,85.0,1526.0,222.0,51.0,81.0,550.0,714.0,146.0,75.0,,1526.0,81.0,550.0,714.0,172.0,182.0
1314,1462.0,85.0,1598.0,275.0,60.0,124.0,566.0,759.0,106.0,65.0,,1608.0,125.0,570.0,764.0,145.0,185.0
1315,1465.0,77.0,1477.0,254.0,46.0,100.0,439.0,707.0,62.0,46.0,,1486.0,101.0,442.0,711.0,147.0,193.0
1316,1466.0,61.0,1314.0,218.0,54.0,70.0,409.0,739.0,51.0,40.0,,1953.0,104.0,608.0,1098.0,138.0,153.0
1317,1467.0,60.0,1427.0,234.0,44.0,148.0,474.0,887.0,38.0,33.0,,1427.0,148.0,474.0,887.0,105.0,162.0
1318,1468.0,70.0,1463.0,280.0,41.0,141.0,467.0,802.0,44.0,29.0,,1463.0,141.0,467.0,802.0,118.0,170.0
1319,1469.0,81.0,1473.0,259.0,33.0,114.0,437.0,735.0,39.0,30.0,,1473.0,114.0,437.0,735.0,120.0,134.0
1320,1472.0,85.0,1422.0,258.0,35.0,196.0,523.0,898.0,113.0,65.0,,1422.0,196.0,523.0,898.0,98.0,147.0
1321,1473.0,91.0,1508.0,294.0,31.0,151.0,528.0,832.0,107.0,63.0,,1508.0,151.0,528.0,832.0,83.0,155.0
1322,1474.0,80.0,1542.0,278.0,35.0,117.0,478.0,743.0,111.0,53.0,,1542.0,117.0,478.0,743.0,107.0,141.0
1323,1475.0,74.0,1458.0,281.0,39.0,100.0,445.0,749.0,96.0,53.0,,1458.0,100.0,445.0,749.0,101.0,161.0
1324,1476.0,95.0,1557.0,270.0,42.0,140.0,526.0,747.0,107.0,68.0,,1557.0,140.0,526.0,747.0,94.0,161.0
1325,1477.0,90.0,1544.0,275.0,27.0,104.0,527.0,834.0,123.0,74.0,,1544.0,104.0,527.0,834.0,94.0,155.0
1326,1478.0,71.0,1480.0,261.0,27.0,121.0,493.0,850.0,83.0,59.0,,1480.0,121.0,493.0,850.0,100.0,160.0
1327,1479.0,76.0,1566.0,343.0,33.0,148.0,515.0,910.0,135.0,43.0,,2245.0,212.0,738.0,1305.0,108.0,142.0
1328,1480.0,63.0,1573.0,304.0,38.0,135.0,530.0,1031.0,118.0,64.0,,1770.0,152.0,596.0,1160.0,113.0,159.0
1329,1481.0,78.0,1633.0,332.0,47.0,118.0,576.0,958.0,143.0,53.0,,1633.0,118.0,576.0,958.0,94.0,142.0
1330,1482.0,68.0,1522.0,305.0,40.0,132.0,495.0,1121.0,151.0,52.0,,1522.0,132.0,495.0,1121.0,100.0,170.0
1331,1483.0,70.0,1499.0,285.0,32.0,115.0,506.0,915.0,112.0,54.0,,1499.0,115.0,506.0,915.0,108.0,135.0
1332,1485.0,69.0,1516.0,325.0,49.0,116.0,556.0,1021.0,90.0,45.0,35.0,1516.0,116.0,556.0,1021.0,102.0,155.0
1333,1486.0,85.0,1514.0,328.0,38.0,164.0,495.0,1083.0,146.0,67.0,64.0,1514.0,164.0,495.0,1083.0,108.0,121.0
1334,1487.0,95.0,1527.0,350.0,36.0,168.0,475.0,1096.0,79.0,62.0,56.0,1536.0,169.0,478.0,1103.0,74.0,125.0
1335,1488.0,90.0,1567.0,318.0,45.0,155.0,512.0,1027.0,94.0,44.0,63.0,1567.0,155.0,512.0,1027.0,87.0,114.0
1336,1489.0,92.0,1494.0,310.0,24.0,191.0,513.0,982.0,116.0,46.0,64.0,1494.0,191.0,513.0,982.0,101.0,158.0
1337,1490.0,83.0,1441.0,269.0,32.0,134.0,485.0,978.0,102.0,44.0,59.0,1441.0,134.0,485.0,978.0,102.0,171.0
1338,1491.0,96.0,1608.0,275.0,34.0,143.0,490.0,872.0,101.0,42.0,50.0,1608.0,143.0,490.0,872.0,84.0,135.0
1339,1492.0,95.0,1494.0,261.0,68.0,59.0,482.0,513.0,212.0,,,6723.0,266.0,2169.0,2309.0,522.0,
1340,1493.0,41.0,1490.0,176.0,54.0,5.0,186.0,578.0,,,,4023.0,14.0,502.0,1561.0,1015.0,86.0
1341,1494.0,108.0,1188.0,338.0,0.0,0.0,270.0,945.0,,,,16038.0,0.0,3645.0,12758.0,716.0,
1342,1496.0,93.0,1561.0,244.0,95.0,35.0,498.0,679.0,289.0,,,1653.0,37.0,527.0,719.0,291.0,120.0
1343,1497.0,85.0,1367.0,224.0,85.0,18.0,467.0,586.0,196.0,,,1457.0,19.0,498.0,625.0,255.0,132.0
1344,1498.0,24.0,1289.0,145.0,41.0,7.0,45.0,0.0,,,,4443.0,24.0,155.0,0.0,1506.0,
1345,1499.0,79.0,1978.0,211.0,103.0,5.0,162.0,74.0,226.0,,,9710.0,25.0,795.0,363.0,1114.0,
1346,1500.0,102.0,2004.0,258.0,39.0,12.0,165.0,156.0,168.0,63.0,,6012.0,36.0,495.0,468.0,978.0,
1347,1501.0,89.0,1901.0,205.0,125.0,15.0,128.0,67.0,46.0,15.0,,5811.0,46.0,391.0,205.0,1281.0,
1348,1502.0,105.0,1767.0,249.0,77.0,20.0,95.0,0.0,,,,4404.0,50.0,237.0,0.0,1092.0,
1349,1503.0,71.0,1491.0,200.0,57.0,17.0,50.0,0.0,,,,3552.0,41.0,119.0,0.0,1253.0,
1350,1504.0,92.0,1723.0,252.0,120.0,82.0,601.0,450.0,286.0,,,2131.0,101.0,743.0,556.0,555.0,
1351,1505.0,41.0,1334.0,168.0,41.0,141.0,624.0,1003.0,60.0,49.0,,1351.0,143.0,632.0,1016.0,213.0,169.0
1352,1506.0,51.0,1168.0,156.0,35.0,96.0,457.0,1078.0,41.0,52.0,,1168.0,96.0,457.0,1078.0,208.0,151.0
1353,1508.0,50.0,1202.0,203.0,27.0,107.0,392.0,1129.0,28.0,42.0,,1202.0,107.0,392.0,1129.0,169.0,153.0
1354,1509.0,66.0,1294.0,188.0,35.0,99.0,449.0,998.0,55.0,46.0,,1302.0,100.0,452.0,1004.0,160.0,172.0
1355,1510.0,61.0,1288.0,178.0,23.0,83.0,362.0,981.0,58.0,44.0,,1288.0,83.0,362.0,981.0,157.0,147.0
1356,1511.0,73.0,1252.0,178.0,30.0,81.0,379.0,1203.0,72.0,45.0,,1252.0,81.0,379.0,1203.0,133.0,142.0
1357,1512.0,100.0,1311.0,184.0,41.0,109.0,527.0,1089.0,66.0,43.0,,1311.0,109.0,527.0,1089.0,122.0,146.0
1358,1513.0,83.0,1358.0,211.0,42.0,120.0,684.0,1062.0,118.0,54.0,,1358.0,120.0,684.0,1062.0,124.0,136.0
1359,1515.0,86.0,1198.0,182.0,32.0,109.0,612.0,1028.0,43.0,43.0,,1244.0,113.0,636.0,1068.0,120.0,127.0
1360,1516.0,83.0,1353.0,199.0,24.0,86.0,543.0,810.0,27.0,22.0,,1361.0,87.0,546.0,815.0,127.0,141.0
1361,1517.0,71.0,1286.0,183.0,22.0,96.0,597.0,735.0,43.0,23.0,,1286.0,96.0,597.0,735.0,158.0,150.0
1362,1518.0,82.0,1430.0,217.0,34.0,101.0,501.0,805.0,32.0,26.0,,1430.0,101.0,501.0,805.0,151.0,144.0
1363,1519.0,86.0,1334.0,198.0,34.0,102.0,561.0,797.0,66.0,58.0,,1334.0,102.0,561.0,797.0,131.0,116.0
1364,1520.0,64.0,1319.0,227.0,30.0,88.0,529.0,887.0,98.0,81.0,,1319.0,88.0,529.0,887.0,134.0,132.0
1365,1521.0,66.0,1332.0,227.0,47.0,86.0,549.0,829.0,100.0,77.0,,1332.0,86.0,549.0,829.0,132.0,160.0
1366,1522.0,63.0,1399.0,255.0,41.0,74.0,498.0,817.0,135.0,79.0,,1399.0,74.0,498.0,817.0,140.0,168.0
